Date	Imagename	ID	Pixels
2020_01_28	IMG_1966	16	19854
2020_01_28	IMG_1966	17	6627
2020_01_28	IMG_1967	1	11308
2020_01_28	IMG_1967	2	28411
2020_01_28	IMG_1967	3	8075
2020_01_28	IMG_1967	4	1670
2020_01_28	IMG_1967	5	75496
2020_01_28	IMG_1967	6	4298
2020_01_28	IMG_1967	7	3179
2020_01_28	IMG_1967	8	12578
2020_01_28	IMG_1967	9	8048
2020_01_28	IMG_1967	10	6182
2020_01_28	IMG_1967	11	28774
2020_01_28	IMG_1967	12	10556
2020_01_28	IMG_1967	13	36778
2020_01_28	IMG_1967	14	32850
2020_01_28	IMG_1967	15	7840
2020_01_28	IMG_1967	16	26535
2020_01_28	IMG_1968	1	18005
2020_01_28	IMG_1968	2	270
2020_01_28	IMG_1968	3	38552
2020_01_28	IMG_1968	4	25397
2020_01_28	IMG_1968	5	3640
2020_01_28	IMG_1968	6	373
2020_01_28	IMG_1968	7	69379
2020_01_28	IMG_1968	8	480
2020_01_28	IMG_1968	9	6701
2020_01_28	IMG_1968	10	6202
2020_01_28	IMG_1968	11	23541
2020_01_28	IMG_1968	12	4371
2020_01_28	IMG_1968	13	33323
2020_01_28	IMG_1968	14	1525
2020_01_28	IMG_1968	15	2134
2020_01_28	IMG_1969	1	22679
2020_01_28	IMG_1969	2	231
2020_01_28	IMG_1969	3	42651
2020_01_28	IMG_1969	4	19016
2020_01_28	IMG_1969	5	36228
2020_01_28	IMG_1969	6	1761
2020_01_28	IMG_1969	7	219
2020_01_28	IMG_1969	8	35576
2020_01_28	IMG_1969	9	34363
2020_01_28	IMG_1969	10	26258
2020_01_28	IMG_1969	11	27385
2020_01_28	IMG_1969	12	13323
2020_01_28	IMG_1969	13	3261
2020_01_28	IMG_1969	14	41658
2020_01_28	IMG_1969	15	21434
2020_01_28	IMG_1969	16	38441
2020_01_28	IMG_1969	17	20557
2020_01_28	IMG_1969	18	1188
2020_01_28	IMG_1970	1	9043
2020_01_28	IMG_1970	2	7996
2020_01_28	IMG_1970	3	27846
2020_01_28	IMG_1970	4	33385
2020_01_28	IMG_1970	5	3346
2020_01_28	IMG_1970	6	23068
2020_01_28	IMG_1970	7	11318
2020_01_28	IMG_1970	8	4535
2020_01_28	IMG_1970	9	8095
2020_01_28	IMG_1970	10	30434
2020_01_28	IMG_1970	11	30188
2020_01_28	IMG_1970	12	25268
2020_01_28	IMG_1970	13	3909
2020_01_28	IMG_1970	14	1066
2020_01_28	IMG_1970	15	7382
2020_01_28	IMG_1970	16	23104
2020_01_28	IMG_1970	17	28936
2020_01_28	IMG_1970	18	19838
2020_01_28	IMG_1970	19	4623
2020_01_28	IMG_1971	1	26686
2020_01_28	IMG_1971	2	26251
2020_01_28	IMG_1971	3	32171
2020_01_28	IMG_1971	4	15992
2020_01_28	IMG_1971	5	28838
2020_01_28	IMG_1971	6	24576
2020_01_28	IMG_1971	7	17152
2020_01_28	IMG_1971	8	31423
2020_01_28	IMG_1971	9	21413
2020_01_28	IMG_1971	10	20563
2020_01_28	IMG_1971	11	16380
2020_01_28	IMG_1971	12	27648
2020_01_28	IMG_1972	1	26717
2020_01_28	IMG_1972	2	14709
2020_01_28	IMG_1972	3	15623
2020_01_28	IMG_1972	4	24208
2020_01_28	IMG_1972	5	18281
2020_01_28	IMG_1972	6	249
2020_01_28	IMG_1972	7	252
2020_01_28	IMG_1972	8	16421
2020_01_28	IMG_1972	9	25616
2020_01_28	IMG_1972	10	18312
2020_01_28	IMG_1972	11	15545
2020_01_28	IMG_1972	12	9726
2020_01_28	IMG_1972	13	21487
2020_01_28	IMG_1972	14	27349
2020_01_28	IMG_1972	15	17946
2020_01_28	IMG_1972	16	11451
2020_01_28	IMG_1972	17	7063
2020_01_28	IMG_1973	1	36432
2020_01_28	IMG_1973	2	25968
2020_01_28	IMG_1973	3	18641
2020_01_28	IMG_1973	4	23415
2020_01_28	IMG_1973	5	13190
2020_01_28	IMG_1973	6	44930
2020_01_28	IMG_1973	7	28244
2020_01_28	IMG_1973	8	30009
2020_01_28	IMG_1973	9	21659
2020_01_28	IMG_1973	10	9267
2020_01_28	IMG_1973	11	30191
2020_01_28	IMG_1973	12	26033
2020_01_28	IMG_1973	13	34856
2020_01_28	IMG_1973	14	21316
2020_01_28	IMG_1974	1	19043
2020_01_28	IMG_1974	2	24089
2020_01_28	IMG_1974	3	19304
2020_01_28	IMG_1974	4	18569
2020_01_28	IMG_1974	5	36645
2020_01_28	IMG_1974	6	21867
2020_01_28	IMG_1974	7	26969
2020_01_28	IMG_1974	8	19670
2020_01_28	IMG_1974	9	24390
2020_01_28	IMG_1974	10	3824
2020_01_28	IMG_1974	11	29388
2020_01_28	IMG_1974	12	17844
2020_01_28	IMG_1975	1	19142
2020_01_28	IMG_1975	2	19824
2020_01_28	IMG_1975	3	899
2020_01_28	IMG_1975	4	23339
2020_01_28	IMG_1975	5	413
2020_01_28	IMG_1975	6	18106
2020_01_28	IMG_1975	7	5722
2020_01_28	IMG_1975	8	15489
2020_01_28	IMG_1975	9	13591
2020_01_28	IMG_1975	10	24511
2020_01_28	IMG_1975	11	31142
2020_01_28	IMG_1975	12	3237
2020_01_28	IMG_1975	13	14424
2020_01_28	IMG_1975	14	21535
2020_01_28	IMG_1975	15	34315
2020_01_28	IMG_1975	16	25471
2020_01_28	IMG_1975	17	1698
2020_01_28	IMG_1976	1	6946
2020_01_28	IMG_1976	2	23055
2020_01_28	IMG_1976	3	38773
2020_01_28	IMG_1976	4	22262
2020_01_28	IMG_1976	5	17125
2020_01_28	IMG_1976	6	3671
2020_01_28	IMG_1976	7	8887
2020_01_28	IMG_1976	8	22678
2020_01_28	IMG_1976	9	15949
2020_01_28	IMG_1976	10	25805
2020_01_28	IMG_1976	11	27012
2020_01_28	IMG_1976	12	9735
2020_01_28	IMG_1976	13	223
2020_01_28	IMG_1976	14	567
2020_01_28	IMG_1976	15	14214
2020_01_28	IMG_1976	16	289
2020_01_28	IMG_1976	17	18462
2020_01_28	IMG_1976	18	17454
2020_01_28	IMG_1976	19	20499
2020_01_28	IMG_1976	20	13191
2020_01_28	IMG_1977	1	25465
2020_01_28	IMG_1977	2	17504
2020_01_28	IMG_1977	3	14641
2020_01_28	IMG_1977	4	27341
2020_01_28	IMG_1977	5	26961
2020_01_28	IMG_1977	6	11016
2020_01_28	IMG_1977	7	19233
2020_01_28	IMG_1977	8	13677
2020_01_28	IMG_1977	9	19416
2020_01_28	IMG_1977	10	21283
2020_01_28	IMG_1977	11	14915
2020_01_28	IMG_1979	1	3556
2020_01_28	IMG_1979	2	2408
2020_01_28	IMG_1979	3	2345
2020_01_28	IMG_1979	4	293
2020_01_28	IMG_1979	5	2932
2020_01_28	IMG_1979	6	995
2020_01_28	IMG_1979	7	1927
2020_01_28	IMG_1979	8	2271
2020_01_28	IMG_1979	9	1366
2020_01_28	IMG_1979	10	1172
2020_01_28	IMG_1979	11	575
2020_01_28	IMG_1979	12	1113
2020_01_28	IMG_1980	1	2213
2020_01_28	IMG_1980	2	2073
2020_01_28	IMG_1980	3	3219
2020_01_28	IMG_1980	4	3077
2020_01_28	IMG_1980	5	1503
2020_01_28	IMG_1980	6	2537
2020_01_28	IMG_1980	7	3045
2020_01_28	IMG_1980	8	2740
2020_01_28	IMG_1980	9	403
2020_01_28	IMG_1980	10	1399
2020_01_28	IMG_1980	11	1298
2020_01_28	IMG_1980	12	493
2020_01_28	IMG_1981	1	4469
2020_01_28	IMG_1981	2	4483
2020_01_28	IMG_1981	3	2732
2020_01_28	IMG_1981	4	3073
2020_01_28	IMG_1981	5	1002
2020_01_28	IMG_1981	6	3785
2020_01_28	IMG_1981	7	3849
2020_01_28	IMG_1981	8	1522
2020_01_28	IMG_1981	9	1077
2020_01_28	IMG_1981	10	1126
2020_01_28	IMG_1981	11	7670
2020_01_28	IMG_1981	12	1818
2020_01_28	IMG_1981	13	3436
2020_01_28	IMG_1982	1	5359
2020_01_28	IMG_1982	2	7096
2020_01_28	IMG_1982	3	3898
2020_01_28	IMG_1982	4	2325
2020_01_28	IMG_1982	5	5044
2020_01_28	IMG_1982	6	3589
2020_01_28	IMG_1982	7	5740
2020_01_28	IMG_1982	8	6680
2020_01_28	IMG_1982	9	1774
2020_01_28	IMG_1982	10	1022
2020_01_28	IMG_1982	11	2291
2020_01_28	IMG_1982	12	2324
2020_01_28	IMG_1982	13	2389
2020_01_28	IMG_1983	1	7184
2020_01_28	IMG_1983	2	3774
2020_01_28	IMG_1983	3	5877
2020_01_28	IMG_1983	4	2921
2020_01_28	IMG_1983	5	4334
2020_01_28	IMG_1983	6	1442
2020_01_28	IMG_1983	7	4163
2020_01_28	IMG_1983	8	3656
2020_01_28	IMG_1983	9	2548
2020_01_28	IMG_1983	10	4600
2020_01_28	IMG_1984	1	1628
2020_01_28	IMG_1984	2	213
2020_01_28	IMG_1984	3	23607
2020_01_28	IMG_1984	4	13160
2020_01_28	IMG_1984	5	665
2020_01_28	IMG_1984	6	1827
2020_01_28	IMG_1984	7	2112
2020_01_28	IMG_1984	8	13648
2020_01_28	IMG_1984	9	8270
2020_01_28	IMG_1984	10	401
2020_01_28	IMG_1984	11	1442
2020_01_28	IMG_1984	12	3295
2020_01_28	IMG_1984	13	10034
2020_01_28	IMG_1984	14	13218
2020_01_28	IMG_1988	1	4926
2020_01_28	IMG_1988	2	17064
2020_01_28	IMG_1988	3	34862
2020_01_28	IMG_1988	4	24252
2020_01_28	IMG_1988	5	1504
2020_01_28	IMG_1988	6	17567
2020_01_28	IMG_1988	7	25460
2020_01_28	IMG_1988	8	16961
2020_01_28	IMG_1988	9	2654
2020_01_28	IMG_1988	10	8462
2020_01_28	IMG_1988	11	20555
2020_01_28	IMG_1988	12	18051
2020_01_28	IMG_1988	13	20945
2020_01_28	IMG_1988	14	1949
2020_01_28	IMG_1989	1	14627
2020_01_28	IMG_1989	2	576
2020_01_28	IMG_1989	3	8923
2020_01_28	IMG_1989	4	471
2020_01_28	IMG_1989	5	246
2020_01_28	IMG_1989	6	1361
2020_01_28	IMG_1989	7	836
2020_01_28	IMG_1989	8	205
2020_01_28	IMG_1989	9	232
2020_01_28	IMG_1990	1	18382
2020_01_28	IMG_1990	2	13570
2020_01_28	IMG_1990	3	26970
2020_01_28	IMG_1990	4	22139
2020_01_28	IMG_1990	5	7321
2020_01_28	IMG_1990	6	19398
2020_01_28	IMG_1990	7	55970
2020_01_28	IMG_1990	8	22459
2020_01_28	IMG_1990	9	25902
2020_01_28	IMG_1990	10	13466
2020_01_28	IMG_1990	11	24337
2020_01_28	IMG_1990	12	20163
2020_01_28	IMG_1990	13	33161
2020_01_28	IMG_1994	1	1586
2020_01_28	IMG_1994	2	16316
2020_01_28	IMG_1994	3	17521
2020_01_28	IMG_1994	4	27662
2020_01_28	IMG_1994	5	28969
2020_01_28	IMG_1994	6	6527
2020_01_28	IMG_1994	7	4713
2020_01_28	IMG_1994	8	11201
2020_01_28	IMG_1994	9	15207
2020_01_28	IMG_1994	10	31129
2020_01_28	IMG_1994	11	23586
2020_01_28	IMG_1994	12	4765
2020_01_28	IMG_1994	13	4881
2020_01_28	IMG_1994	14	18791
2020_01_28	IMG_1994	15	18254
2020_01_28	IMG_1994	16	31519
2020_01_28	IMG_1994	17	33865
2020_01_28	IMG_1995	1	22203
2020_01_28	IMG_1995	2	28613
2020_01_28	IMG_1995	3	14009
2020_01_28	IMG_1995	4	27286
2020_01_28	IMG_1995	5	21978
2020_01_28	IMG_1995	6	20490
2020_01_28	IMG_1995	7	43546
2020_01_28	IMG_1995	8	30389
2020_01_28	IMG_1995	9	29299
2020_01_28	IMG_1995	10	19438
2020_01_28	IMG_1995	11	11777
2020_01_28	IMG_1996	1	3666
2020_01_28	IMG_1996	2	19607
2020_01_28	IMG_1996	3	16543
2020_01_28	IMG_1996	4	29763
2020_01_28	IMG_1996	5	20128
2020_01_28	IMG_1996	6	7751
2020_01_28	IMG_1996	7	8366
2020_01_28	IMG_1996	8	26784
2020_01_28	IMG_1996	9	25753
2020_01_28	IMG_1996	10	11314
2020_01_28	IMG_1996	11	15331
2020_01_28	IMG_1996	12	14560
2020_01_28	IMG_1996	13	21062
2020_01_28	IMG_1996	14	21921
2020_01_28	IMG_1996	15	11871
2020_01_28	IMG_1997	1	5233
2020_01_28	IMG_1997	2	38805
2020_01_28	IMG_1997	3	35088
2020_01_28	IMG_1997	4	22729
2020_01_28	IMG_1997	5	35224
2020_01_28	IMG_1997	6	5072
2020_01_28	IMG_1997	7	19258
2020_01_28	IMG_1997	8	18527
2020_01_28	IMG_1997	9	30288
2020_01_28	IMG_1997	10	33310
2020_01_28	IMG_1997	11	3558
2020_01_28	IMG_1997	12	5851
2020_01_28	IMG_1997	13	24967
2020_01_28	IMG_1997	14	20313
2020_01_28	IMG_1997	15	29117
2020_01_28	IMG_1997	16	7074
2020_01_28	IMG_1997	17	7613
2020_01_28	IMG_1998	1	19378
2020_01_28	IMG_1998	2	50689
2020_01_28	IMG_1998	3	34606
2020_01_28	IMG_1998	4	30244
2020_01_28	IMG_1998	5	39514
2020_01_28	IMG_1998	6	1057
2020_01_28	IMG_1998	7	19703
2020_01_28	IMG_1998	8	24677
2020_01_28	IMG_1998	9	4775
2020_01_28	IMG_1998	10	20589
2020_01_28	IMG_1998	11	26393
2020_01_28	IMG_1999	1	31196
2020_01_28	IMG_1999	2	33322
2020_01_28	IMG_1999	3	43713
2020_01_28	IMG_1999	4	22934
2020_01_28	IMG_1999	5	11983
2020_01_28	IMG_1999	6	27159
2020_01_28	IMG_1999	7	22050
2020_01_28	IMG_1999	8	42387
2020_01_28	IMG_1999	9	16516
2020_01_28	IMG_1999	10	10253
2020_01_28	IMG_1999	11	27188
2020_01_28	IMG_1999	12	24539
2020_01_28	IMG_1999	13	24988
2020_01_28	IMG_1999	14	16506
2020_01_28	IMG_1999	15	12755
2020_01_28	IMG_2000	1	2610
2020_01_28	IMG_2000	2	35211
2020_01_28	IMG_2000	3	35574
2020_01_28	IMG_2000	4	359
2020_01_28	IMG_2000	5	32514
2020_01_28	IMG_2000	6	16194
2020_01_28	IMG_2000	7	312
2020_01_28	IMG_2000	8	10867
2020_01_28	IMG_2000	9	27952
2020_01_28	IMG_2000	10	25357
2020_01_28	IMG_2000	11	22337
2020_01_28	IMG_2000	12	15834
2020_01_28	IMG_2000	13	10449
2020_01_28	IMG_2000	14	209
2020_01_28	IMG_2000	15	27268
2020_01_28	IMG_2000	16	31292
2020_01_28	IMG_2000	17	14053
2020_01_28	IMG_2000	18	14127
2020_01_28	IMG_2000	19	9878
2020_01_28	IMG_2001	1	457
2020_01_28	IMG_2001	2	31597
2020_01_28	IMG_2001	3	14432
2020_01_28	IMG_2001	4	19330
2020_01_28	IMG_2001	5	3614
2020_01_28	IMG_2001	6	20629
2020_01_28	IMG_2001	7	394
2020_01_28	IMG_2001	8	18755
2020_01_28	IMG_2001	9	26125
2020_01_28	IMG_2001	10	8410
2020_01_28	IMG_2001	11	14374
2020_01_28	IMG_2001	12	14141
2020_01_29	IMG_2016	1	31402
2020_01_29	IMG_2016	2	47881
2020_01_29	IMG_2016	3	30305
2020_01_29	IMG_2016	4	35273
2020_01_29	IMG_2016	5	22472
2020_01_29	IMG_2016	6	23848
2020_01_29	IMG_2016	7	25245
2020_01_29	IMG_2016	8	10298
2020_01_29	IMG_2016	9	4108
2020_01_29	IMG_2016	10	26598
2020_01_29	IMG_2016	11	28234
2020_01_29	IMG_2016	12	54607
2020_01_29	IMG_2016	13	7395
2020_01_29	IMG_2016	14	4271
2020_01_29	IMG_2017	1	2586
2020_01_29	IMG_2017	2	4219
2020_01_29	IMG_2017	3	213
2020_01_29	IMG_2017	4	456
2020_01_29	IMG_2017	5	3678
2020_01_29	IMG_2017	6	593
2020_01_29	IMG_2017	7	30679
2020_01_29	IMG_2017	8	518
2020_01_29	IMG_2017	9	175884
2020_01_29	IMG_2017	10	19847
2020_01_29	IMG_2017	11	781
2020_01_29	IMG_2017	12	433
2020_01_29	IMG_2017	13	2911
2020_01_29	IMG_2017	14	30900
2020_01_29	IMG_2017	15	18637
2020_01_29	IMG_2017	16	644
2020_01_29	IMG_2017	17	85889
2020_01_29	IMG_2017	18	430
2020_01_29	IMG_2017	19	2465
2020_01_29	IMG_2018	1	66246
2020_01_29	IMG_2018	2	266
2020_01_29	IMG_2018	3	31621
2020_01_29	IMG_2018	4	25692
2020_01_29	IMG_2018	5	20790
2020_01_29	IMG_2018	6	33643
2020_01_29	IMG_2018	7	887
2020_01_29	IMG_2018	8	569
2020_01_29	IMG_2018	9	1696
2020_01_29	IMG_2018	10	1035
2020_01_29	IMG_2018	11	117179
2020_01_29	IMG_2018	12	35218
2020_01_29	IMG_2019	1	7065
2020_01_29	IMG_2019	2	278
2020_01_29	IMG_2019	3	215
2020_01_29	IMG_2019	4	69752
2020_01_29	IMG_2019	5	396
2020_01_29	IMG_2019	6	293
2020_01_29	IMG_2019	7	84533
2020_01_29	IMG_2019	8	28962
2020_01_29	IMG_2019	9	26624
2020_01_29	IMG_2019	10	22115
2020_01_29	IMG_2019	11	4737
2020_01_29	IMG_2019	12	26252
2020_01_29	IMG_2019	13	27161
2020_01_29	IMG_2019	14	10565
2020_01_29	IMG_2019	15	51122
2020_01_29	IMG_2019	16	856
2020_01_29	IMG_2019	17	1460
2020_01_29	IMG_2020	1	6968
2020_01_29	IMG_2020	2	22946
2020_01_29	IMG_2020	3	26327
2020_01_29	IMG_2020	4	47549
2020_01_29	IMG_2020	5	1091
2020_01_29	IMG_2020	6	24248
2020_01_29	IMG_2020	7	7170
2020_01_29	IMG_2020	8	20804
2020_01_29	IMG_2020	9	30258
2020_01_29	IMG_2020	10	25829
2020_01_29	IMG_2020	11	13015
2020_01_29	IMG_2020	12	9048
2020_01_29	IMG_2020	13	46709
2020_01_29	IMG_2020	14	20816
2020_01_29	IMG_2020	15	23757
2020_01_29	IMG_2021	1	8007
2020_01_29	IMG_2021	2	20500
2020_01_29	IMG_2021	3	24782
2020_01_29	IMG_2021	4	528
2020_01_29	IMG_2021	5	35965
2020_01_29	IMG_2021	6	653
2020_01_29	IMG_2021	7	9899
2020_01_29	IMG_2021	8	12742
2020_01_29	IMG_2021	9	18600
2020_01_29	IMG_2021	10	17749
2020_01_29	IMG_2021	11	28808
2020_01_29	IMG_2021	12	19231
2020_01_29	IMG_2021	13	616
2020_01_29	IMG_2022	1	450
2020_01_29	IMG_2022	2	337
2020_01_29	IMG_2022	3	2502
2020_01_29	IMG_2022	4	561
2020_01_29	IMG_2022	5	306
2020_01_29	IMG_2022	6	379
2020_01_29	IMG_2022	7	321
2020_01_29	IMG_2022	8	368
2020_01_29	IMG_2022	9	771
2020_01_29	IMG_2022	10	428645
2020_01_29	IMG_2022	11	249
2020_01_29	IMG_2022	12	1017
2020_01_29	IMG_2022	13	502
2020_01_29	IMG_2022	14	441
2020_01_29	IMG_2022	15	292
2020_01_29	IMG_2022	16	1397
2020_01_29	IMG_2022	17	1681
2020_01_29	IMG_2023	1	90369
2020_01_29	IMG_2023	2	316
2020_01_29	IMG_2023	3	1177
2020_01_29	IMG_2023	4	43201
2020_01_29	IMG_2023	5	11303
2020_01_29	IMG_2023	6	7834
2020_01_29	IMG_2023	7	379
2020_01_29	IMG_2023	8	169282
2020_01_29	IMG_2023	9	34451
2020_01_29	IMG_2023	10	32980
2020_01_29	IMG_2023	11	1197
2020_01_29	IMG_2023	12	2641
2020_01_29	IMG_2023	13	576
2020_01_29	IMG_2023	14	2153
2020_01_29	IMG_2023	15	1995
2020_01_29	IMG_2023	16	25379
2020_01_29	IMG_2023	17	290
2020_01_29	IMG_2024	1	4538
2020_01_29	IMG_2024	2	26248
2020_01_29	IMG_2024	3	10691
2020_01_29	IMG_2024	4	25689
2020_01_29	IMG_2024	5	1658
2020_01_29	IMG_2024	6	20208
2020_01_29	IMG_2024	7	5376
2020_01_29	IMG_2025	1	48695
2020_01_29	IMG_2025	2	10611
2020_01_29	IMG_2025	3	114939
2020_01_29	IMG_2025	4	978
2020_01_29	IMG_2025	5	17612
2020_01_29	IMG_2025	6	303
2020_01_29	IMG_2025	7	6338
2020_01_29	IMG_2025	8	30159
2020_01_29	IMG_2025	9	24256
2020_01_29	IMG_2025	10	45418
2020_01_29	IMG_2025	11	6507
2020_01_29	IMG_2026	1	10982
2020_01_29	IMG_2026	2	1175
2020_01_29	IMG_2026	3	2359
2020_01_29	IMG_2026	4	33663
2020_01_29	IMG_2026	5	602
2020_01_29	IMG_2026	6	5580
2020_01_29	IMG_2026	7	609
2020_01_29	IMG_2026	8	42345
2020_01_29	IMG_2026	9	152848
2020_01_29	IMG_2026	10	4381
2020_01_29	IMG_2026	11	114240
2020_01_29	IMG_2026	12	673
2020_01_29	IMG_2026	13	2645
2020_01_29	IMG_2026	14	27280
2020_01_29	IMG_2026	15	19344
2020_01_29	IMG_2026	16	21326
2020_01_29	IMG_2026	17	1258
2020_01_29	IMG_2027	1	659
2020_01_29	IMG_2027	2	481
2020_01_29	IMG_2027	3	102267
2020_01_29	IMG_2027	4	209
2020_01_29	IMG_2027	5	21028
2020_01_29	IMG_2027	6	15433
2020_01_29	IMG_2027	7	11226
2020_01_29	IMG_2027	8	116809
2020_01_29	IMG_2027	9	242
2020_01_29	IMG_2027	10	237
2020_01_29	IMG_2027	11	10386
2020_01_29	IMG_2027	12	5811
2020_01_29	IMG_2027	13	4939
2020_01_29	IMG_2028	1	14077
2020_01_29	IMG_2028	2	1138
2020_01_29	IMG_2028	3	1078
2020_01_29	IMG_2028	4	262
2020_01_29	IMG_2028	5	345
2020_01_29	IMG_2028	6	41729
2020_01_29	IMG_2028	7	1333
2020_01_29	IMG_2028	8	788
2020_01_29	IMG_2028	9	18730
2020_01_29	IMG_2028	10	71411
2020_01_29	IMG_2028	11	445
2020_01_29	IMG_2028	12	96910
2020_01_29	IMG_2028	13	79721
2020_01_29	IMG_2028	14	12185
2020_01_29	IMG_2028	15	228
2020_01_29	IMG_2028	16	18279
2020_01_29	IMG_2028	17	3385
2020_01_29	IMG_2028	18	43658
2020_01_29	IMG_2028	19	257
2020_01_29	IMG_2029	1	30960
2020_01_29	IMG_2029	2	33104
2020_01_29	IMG_2029	3	28874
2020_01_29	IMG_2029	4	29145
2020_01_29	IMG_2029	5	37502
2020_01_29	IMG_2029	6	34398
2020_01_29	IMG_2029	7	80318
2020_01_29	IMG_2029	8	36145
2020_01_29	IMG_2029	9	1864
2020_01_29	IMG_2029	10	36857
2020_01_29	IMG_2029	11	35636
2020_01_29	IMG_2029	12	2530
2020_01_29	IMG_2029	13	31382
2020_01_29	IMG_2029	14	1851
2020_01_29	IMG_2030	1	12748
2020_01_29	IMG_2030	2	20949
2020_01_29	IMG_2030	3	25934
2020_01_29	IMG_2030	4	19909
2020_01_29	IMG_2030	5	268
2020_01_29	IMG_2030	6	264
2020_01_29	IMG_2030	7	10028
2020_01_29	IMG_2030	8	60424
2020_01_29	IMG_2030	9	30863
2020_01_29	IMG_2030	10	288
2020_01_29	IMG_2030	11	353
2020_01_29	IMG_2030	12	42179
2020_01_29	IMG_2030	13	7812
2020_01_29	IMG_2031	1	9773
2020_01_29	IMG_2031	2	20269
2020_01_29	IMG_2031	3	562
2020_01_29	IMG_2031	4	231
2020_01_29	IMG_2031	5	34448
2020_01_29	IMG_2031	6	1795
2020_01_29	IMG_2031	7	17236
2020_01_29	IMG_2031	8	28865
2020_01_29	IMG_2031	9	76537
2020_01_29	IMG_2031	10	42311
2020_01_29	IMG_2031	11	472
2020_01_29	IMG_2031	12	254
2020_01_29	IMG_2031	13	14794
2020_01_29	IMG_2031	14	24707
2020_01_29	IMG_2031	15	35172
2020_01_29	IMG_2031	16	3169
2020_01_29	IMG_2031	17	38291
2020_01_29	IMG_2031	18	13187
2020_01_29	IMG_2032	1	2756
2020_01_29	IMG_2032	2	32883
2020_01_29	IMG_2032	3	35147
2020_01_29	IMG_2032	4	20837
2020_01_29	IMG_2032	5	46217
2020_01_29	IMG_2032	6	937
2020_01_29	IMG_2032	7	9819
2020_01_29	IMG_2032	8	33713
2020_01_29	IMG_2032	9	35878
2020_01_29	IMG_2032	10	161078
2020_01_29	IMG_2032	11	2894
2020_01_29	IMG_2032	12	3906
2020_01_29	IMG_2032	13	34833
2020_01_29	IMG_2032	14	39514
2020_01_29	IMG_2032	15	707
2020_01_29	IMG_2033	1	20027
2020_01_29	IMG_2033	2	41884
2020_01_29	IMG_2033	3	23380
2020_01_29	IMG_2033	4	29022
2020_01_29	IMG_2033	5	43423
2020_01_29	IMG_2033	6	6036
2020_01_29	IMG_2033	7	18101
2020_01_29	IMG_2033	8	11039
2020_01_29	IMG_2033	9	10999
2020_01_29	IMG_2033	10	14296
2020_01_29	IMG_2033	11	22813
2020_01_29	IMG_2033	12	4029
2020_01_29	IMG_2034	1	2783
2020_01_29	IMG_2034	2	30381
2020_01_29	IMG_2034	3	35757
2020_01_29	IMG_2034	4	27268
2020_01_29	IMG_2034	5	35237
2020_01_29	IMG_2034	6	202455
2020_01_29	IMG_2034	7	24250
2020_01_29	IMG_2034	8	223
2020_01_29	IMG_2034	9	21528
2020_01_29	IMG_2034	10	34590
2020_01_29	IMG_2034	11	849
2020_01_29	IMG_2034	12	2543
2020_01_29	IMG_2034	13	2064
2020_01_29	IMG_2035	1	26845
2020_01_29	IMG_2035	2	33271
2020_01_29	IMG_2035	3	37584
2020_01_29	IMG_2035	4	41981
2020_01_29	IMG_2035	5	20187
2020_01_29	IMG_2035	6	20879
2020_01_29	IMG_2035	7	30365
2020_01_29	IMG_2035	8	35712
2020_01_29	IMG_2035	9	728
2020_01_29	IMG_2035	10	518
2020_01_29	IMG_2035	11	218
2020_01_29	IMG_2035	12	6170
2020_01_29	IMG_2035	13	21548
2020_01_29	IMG_2035	14	31395
2020_01_29	IMG_2035	15	34383
2020_01_29	IMG_2035	16	49641
2020_01_29	IMG_2036	1	41619
2020_01_29	IMG_2036	2	30569
2020_01_29	IMG_2036	3	16423
2020_01_29	IMG_2036	4	38290
2020_01_29	IMG_2036	5	17106
2020_01_29	IMG_2036	6	23730
2020_01_29	IMG_2036	7	40359
2020_01_29	IMG_2036	8	350
2020_01_29	IMG_2036	9	30438
2020_01_29	IMG_2036	10	12274
2020_01_29	IMG_2036	11	25077
2020_01_29	IMG_2036	12	24655
2020_01_29	IMG_2036	13	841
2020_01_29	IMG_2037	1	36112
2020_01_29	IMG_2037	2	16744
2020_01_29	IMG_2037	3	8628
2020_01_29	IMG_2037	4	77711
2020_01_29	IMG_2037	5	325
2020_01_29	IMG_2037	6	1363
2020_01_29	IMG_2037	7	26717
2020_01_29	IMG_2037	8	31328
2020_01_29	IMG_2037	9	101433
2020_01_29	IMG_2037	10	232
2020_01_29	IMG_2037	11	68675
2020_01_29	IMG_2037	12	31945
2020_01_29	IMG_2037	13	4817
2020_01_29	IMG_2038	1	27625
2020_01_29	IMG_2038	2	26585
2020_01_29	IMG_2038	3	23354
2020_01_29	IMG_2038	4	30539
2020_01_29	IMG_2038	5	3218
2020_01_29	IMG_2038	6	3991
2020_01_29	IMG_2038	7	9713
2020_01_29	IMG_2038	8	30595
2020_01_29	IMG_2038	9	60081
2020_01_29	IMG_2038	10	544
2020_01_29	IMG_2038	11	416
2020_01_29	IMG_2038	12	27522
2020_01_29	IMG_2038	13	9709
2020_01_29	IMG_2038	14	30748
2020_01_29	IMG_2038	15	2053
2020_01_29	IMG_2038	16	19424
2020_01_29	IMG_2038	17	21150
2020_01_29	IMG_2038	18	9652
2020_01_29	IMG_2039	1	21849
2020_01_29	IMG_2039	2	28481
2020_01_29	IMG_2039	3	270
2020_01_29	IMG_2039	4	1132
2020_01_29	IMG_2039	5	211
